,Title,Production_Budget,Domestic_Gross,Worldwide_Gross,Profit,Original_Language,Popularity,TMDB_Rating,Vote_Count,Quarter_Num,Year,IMDB_Rating,Runtime,Genre
670,Paul,40000000.0,37412945.0,101162106.0,61162106.0,en,15.234000000000002,6.5,3017,1,2011,7.0,104.0,Adve
1534,Begin Again,8000000.0,16170632.0,68838736.0,60838736.0,en,10.828,7.2,2089,3,2014,7.4,104.0,Come
1303,Miracles from Heaven,13000000.0,61705123.0,73798736.0,60798736.0,en,10.078,7.1,478,1,2016,7.1,109.0,Biog
739,Poltergeist,35000000.0,47425125.0,95713069.0,60713069.0,en,17.343,5.1,1438,2,2015,4.9,93.0,Horr
1052,Tinker Tailor Soldier Spy,21000000.0,24149393.0,81452811.0,60452811.0,en,10.831,6.7,1402,4,2011,7.1,122.0,Dram
704,Rush,38000000.0,26947624.0,98230839.0,60230839.0,en,14.623,7.7,3877,3,2013,8.1,123.0,Acti
718,The Rite,37000000.0,33047633.0,97143987.0,60143987.0,en,9.676,5.9,994,1,2011,6.0,114.0,Dram
1406,Hereditary,10000000.0,44069456.0,70133905.0,60133905.0,en,26.185,7.0,2491,2,2018,7.3,127.0,Dram
1008,Piranha 3D,24000000.0,25003155.0,83660160.0,59660160.0,en,11.302,5.3,1029,3,2010,5.4,88.0,Come
176,The BFG,140000000.0,55483770.0,199646680.0,59646680.0,en,20.08,6.2,1916,3,2016,6.4,117.0,Adve
798,I Feel Pretty,32000000.0,48795601.0,91553797.0,59553797.0,en,16.298,6.4,1088,2,2018,5.4,110.0,Come
289,Point Break,24000000.0,43218387.0,83531958.0,59531958.0,en,9.435,5.6,1260,4,2015,5.3,114.0,Acti
331,Conan the Barbarian,20000000.0,38264085.0,79114085.0,59114085.0,en,17.046,5.2,1024,3,2011,5.2,113.0,Acti
715,Dolphin Tale,37000000.0,72286779.0,96068724.0,59068724.0,en,10.679,6.8,327,3,2011,6.9,113.0,Dram
563,Hereafter,50000000.0,32746941.0,108660270.0,58660270.0,en,7.886,5.9,848,4,2010,6.5,129.0,Dram
741,Goosebumps 2: Haunted Halloween,35000000.0,46697321.0,93291478.0,58291478.0,en,20.238,5.6,428,4,2018,5.6,90.0,Adve
1424,Skyline,10000000.0,21416355.0,68264973.0,58264973.0,en,8.847000000000001,4.8,833,4,2010,4.4,92.0,Acti
308,Ben-Hur,15000000.0,73000000.0,73259017.0,58259017.0,en,10.11,5.6,1068,3,2016,5.7,123.0,Acti
1410,The Boy,10000000.0,35819556.0,68220952.0,58220952.0,en,11.703,5.8,2223,1,2016,6.0,97.0,Horr
1409,The Boy,10000000.0,35819556.0,68220952.0,58220952.0,en,7.0089999999999995,5.6,79,3,2015,6.0,97.0,Horr
133,The Sorcerer's Apprentice,160000000.0,63150991.0,217986320.0,57986320.0,en,14.463,5.9,2879,3,2010,6.1,109.0,Acti
851,Deliver Us from Evil,30000000.0,30577122.0,87956618.0,57956618.0,en,11.283,6.1,1104,3,2014,6.2,118.0,Horr
956,Rings,25000000.0,27793018.0,82917283.0,57917283.0,en,13.53,4.9,1785,1,2017,4.5,102.0,Dram
261,Ghost in the Shell,110000000.0,40563557.0,167910690.0,57910690.0,en,21.308000000000003,6.0,5128,1,2017,6.4,107.0,Acti
351,RED 2,84000000.0,53262560.0,141507355.0,57507355.0,en,14.994000000000002,6.5,2368,3,2013,6.6,116.0,Acti
1832,A Haunted House,2500000.0,40041683.0,59922558.0,57422558.0,en,6.909,5.5,871,1,2013,5.1,86.0,Come
1015,The Wedding Ringer,23000000.0,64460211.0,80171596.0,57171596.0,en,15.876,6.5,961,1,2015,6.7,101.0,Come
1143,The Book Thief,19000000.0,21488481.0,76086711.0,57086711.0,en,9.033999999999999,7.5,2788,4,2013,7.6,131.0,Dram
1325,The Call,12800000.0,51872378.0,69821476.0,57021476.0,en,11.315,6.7,1779,1,2013,6.7,94.0,Crim
702,Riddick,38000000.0,42025135.0,94763758.0,56763758.0,en,17.434,6.2,2852,3,2013,6.4,119.0,Acti
941,The Grey,25000000.0,51580136.0,81249176.0,56249176.0,en,12.942,6.5,2280,1,2012,6.8,117.0,Acti
942,The Grey,25000000.0,51580136.0,81249176.0,56249176.0,en,12.942,6.5,2280,1,2012,6.8,117.0,Acti
584,Chappie,49000000.0,31569268.0,105002056.0,56002056.0,en,24.52,6.7,4995,1,2015,6.8,120.0,Acti
669,Scream 4,40000000.0,38180928.0,95989590.0,55989590.0,en,16.082,6.2,1610,2,2011,6.2,111.0,Horr
1193,The Best Man Holiday,17000000.0,70525195.0,72835710.0,55835710.0,en,8.581,6.6,145,4,2013,6.7,123.0,Come
1154,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0,55695194.0,en,8.961,6.4,492,1,2011,6.6,99.0,Come
1652,Dallas Buyers Club,5000000.0,27298285.0,60611845.0,55611845.0,en,12.389000000000001,7.9,4961,4,2013,8.0,117.0,Biog
1653,Dallas Buyers Club,5000000.0,27298285.0,60611845.0,55611845.0,en,12.389000000000001,7.9,4961,4,2013,8.0,117.0,Biog
1407,"Love, Simon",10000000.0,40826341.0,65520633.0,55520633.0,en,15.607999999999999,8.2,3165,1,2018,7.6,110.0,Come
159,White House Down,150000000.0,73103784.0,205440387.0,55440387.0,en,13.026,6.4,2817,2,2013,6.4,131.0,Acti
515,Free Birds,55000000.0,55750480.0,110387072.0,55387072.0,en,11.062000000000001,5.8,410,4,2013,5.9,91.0,Adve
921,Pain & Gain,26000000.0,49875291.0,81275291.0,55275291.0,en,16.509,6.1,2500,2,2013,6.4,129.0,Acti
1029,Diary of a Wimpy Kid: Dog Days,22000000.0,49008662.0,77229695.0,55229695.0,en,11.36,6.2,440,3,2012,6.3,94.0,Come
1016,The Ides of March,23000000.0,40962534.0,77735925.0,54735925.0,en,10.127,6.7,1405,4,2011,7.1,101.0,Dram
1007,Going in Style,24000000.0,45018541.0,78672579.0,54672579.0,en,11.25,6.6,1324,2,2017,6.6,96.0,Come
830,Sicario,30000000.0,46889293.0,84393749.0,54393749.0,en,20.468,7.3,4475,3,2015,7.6,121.0,Acti
829,Sicario,30000000.0,46889293.0,84393749.0,54393749.0,en,20.468,7.3,4475,3,2015,7.6,121.0,Acti
1441,The Gift,5000000.0,43787265.0,58978477.0,53978477.0,en,12.097000000000001,6.7,1797,3,2015,7.1,108.0,Dram
1440,The Gift,5000000.0,43787265.0,58978477.0,53978477.0,en,0.6,5.8,6,3,2014,7.1,108.0,Dram
1439,The Gift,5000000.0,43787265.0,58978477.0,53978477.0,en,1.304,6.6,7,2,2010,7.1,108.0,Dram
476,The Dark Tower,60000000.0,50701325.0,113461527.0,53461527.0,en,15.517000000000001,5.6,2842,3,2017,5.7,95.0,Acti
1412,Devil,10000000.0,33679655.0,63354114.0,53354114.0,en,10.203,5.9,1516,3,2010,6.2,80.0,Horr
1723,Boyhood,4000000.0,25379975.0,57273049.0,53273049.0,en,11.140999999999998,7.5,3097,3,2014,7.9,165.0,Dram
1209,Moonrise Kingdom,16000000.0,45512466.0,68848446.0,52848446.0,en,14.085999999999999,7.7,3023,2,2012,7.8,94.0,Adve
1045,To Rome with Love,21500000.0,16684352.0,74326015.0,52826015.0,en,9.562999999999999,5.7,1097,2,2012,6.3,112.0,Come
411,The Lego Ninjago Movie,70000000.0,59281555.0,122737201.0,52737201.0,en,14.607000000000001,6.3,424,3,2017,6.0,101.0,Acti
1414,How to Be a Latin Lover,10000000.0,32149404.0,62556228.0,52556228.0,en,11.0,6.3,197,2,2017,5.9,115.0,Come
844,Carrie,30000000.0,35266619.0,82409520.0,52409520.0,en,13.686,5.9,2681,4,2013,5.9,100.0,Dram
843,Carrie,30000000.0,35266619.0,82409520.0,52409520.0,en,9.467,7.1,1766,4,1976,5.9,100.0,Dram
826,Letters to Juliet,30000000.0,53032453.0,82148538.0,52148538.0,en,9.394,6.9,1706,2,2010,6.6,105.0,Adve
475,The Boxtrolls,60000000.0,50837305.0,111946251.0,51946251.0,en,11.219000000000001,6.7,1016,3,2014,6.8,96.0,Adve
755,Abduction,35000000.0,28087155.0,86648359.0,51648359.0,en,17.69,5.8,1791,3,2011,5.1,106.0,Acti
1411,"Everything, Everything",10000000.0,34121140.0,61603136.0,51603136.0,en,13.998,7.2,2447,2,2017,6.4,96.0,Dram
659,Get Him to the Greek,40000000.0,61153526.0,91455875.0,51455875.0,en,8.485,5.9,980,2,2010,6.4,109.0,Adve
683,Season of the Witch,40000000.0,24827228.0,91126600.0,51126600.0,en,12.535,5.3,1352,1,2011,5.4,95.0,Acti
1385,Brooklyn,11000000.0,38322743.0,62076141.0,51076141.0,en,12.083,7.3,1912,4,2015,7.5,117.0,Dram
709,What to Expect When You're Expecting,37500000.0,41152203.0,88473016.0,50973016.0,en,12.27,5.9,1130,2,2012,5.7,110.0,Come
370,The Last Witch Hunter,80000000.0,27367660.0,130818912.0,50818912.0,en,16.685,5.8,2193,4,2015,6.0,106.0,Acti
371,The Last Witch Hunter,80000000.0,27367660.0,130818912.0,50818912.0,en,16.685,5.8,2193,4,2015,6.0,106.0,Acti
1079,Nerve,20000000.0,38583626.0,70652284.0,50652284.0,en,14.508,7.1,4590,3,2016,6.5,96.0,Acti
799,"Big Mommas: Like Father, Like Son",32000000.0,37915414.0,82332450.0,50332450.0,en,16.024,5.5,623,1,2011,4.4,107.0,Acti
831,Den of Thieves,30000000.0,44947622.0,80131391.0,50131391.0,en,22.738000000000003,6.6,1244,1,2018,7.0,140.0,Acti
332,The Three Musketeers,90000000.0,20377913.0,139877913.0,49877913.0,en,11.932,5.7,1596,4,2011,5.8,110.0,Acti
628,Red Riding Hood,42000000.0,37662162.0,91678442.0,49678442.0,en,11.856,5.9,1884,1,2011,5.5,100.0,Fant
888,The Boss,29000000.0,63077560.0,78652207.0,49652207.0,en,11.442,5.8,822,2,2016,5.4,99.0,Come
745,J. Edgar,35000000.0,37306030.0,84606030.0,49606030.0,en,8.628,6.2,1303,4,2011,6.6,137.0,Biog
1722,The Boy Next Door,4000000.0,36006065.0,53401938.0,49401938.0,en,7.062,4.4,1382,1,2015,4.7,91.0,Horr
1721,The Boy Next Door,4000000.0,36006065.0,53401938.0,49401938.0,en,0.6,5.7,6,4,2008,4.7,91.0,Horr
722,Collateral Beauty,36000000.0,31016021.0,85309093.0,49309093.0,en,12.857000000000001,7.2,3270,4,2016,6.8,97.0,Dram
723,Collateral Beauty,36000000.0,31016021.0,85309093.0,49309093.0,en,12.857000000000001,7.2,3270,4,2016,6.8,97.0,Dram
901,Tag,28000000.0,54730625.0,77026186.0,49026186.0,en,18.5,6.8,1297,2,2018,6.5,100.0,Come
1649,The Big Sick,5000000.0,42872467.0,53972860.0,48972860.0,en,12.322000000000001,7.4,1302,2,2017,7.6,120.0,Come
1027,Son of God,22000000.0,59700064.0,70949793.0,48949793.0,en,8.289,6.4,123,1,2014,5.8,138.0,Biog
532,Alpha,51000000.0,35851379.0,99624873.0,48624873.0,en,24.535999999999998,5.9,1167,3,2018,6.7,96.0,Adve
1031,Delivery Man,22000000.0,30659817.0,70536870.0,48536870.0,en,7.962000000000001,6.2,858,4,2013,6.4,105.0,Come
472,ParaNorman,60000000.0,56003051.0,108119662.0,48119662.0,en,13.32,6.8,1358,3,2012,7.0,92.0,Adve
693,Snowpiercer,40000000.0,4563029.0,88069880.0,48069880.0,ko,14.735,6.8,4748,2,2014,7.1,126.0,Acti
1083,The American,20000000.0,35606376.0,67950723.0,47950723.0,en,9.042,5.8,690,3,2010,6.3,105.0,Crim
237,Fantastic Four,120000000.0,56117548.0,167849187.0,47849187.0,en,16.36,4.4,3837,3,2015,4.3,100.0,Acti
1035,The Transporter Refueled,22000000.0,16029670.0,69698495.0,47698495.0,en,13.427999999999999,5.4,836,3,2015,5.2,96.0,Acti
557,The Book of Life,50000000.0,50151543.0,97651543.0,47651543.0,en,11.392000000000001,7.4,1228,4,2014,7.3,95.0,Adve
1223,Second Act,15700000.0,39282227.0,63288854.0,47588854.0,en,16.322,6.2,361,4,2018,5.8,103.0,Come
1386,Woman in Gold,11000000.0,33307793.0,58586407.0,47586407.0,en,7.76,7.4,787,2,2015,7.3,109.0,Biog
760,Hitman: Agent 47,35000000.0,22467450.0,82182803.0,47182803.0,en,14.082,5.6,1764,3,2015,5.7,96.0,Acti
661,The Lincoln Lawyer,40000000.0,58009200.0,87145086.0,47145086.0,en,11.812000000000001,7.1,1525,1,2011,7.3,118.0,Crim
1238,Krampus,15000000.0,42725475.0,61788393.0,46788393.0,en,9.417,6.0,1046,4,2015,6.2,98.0,Come
1072,Selma,20000000.0,52076908.0,66776576.0,46776576.0,en,9.541,7.5,1354,4,2014,7.5,128.0,Biog
606,Office Christmas Party,45000000.0,54767494.0,91323299.0,46323299.0,en,10.729000000000001,5.6,1191,4,2016,5.8,105.0,Come
833,John Wick,30000000.0,43037835.0,76235001.0,46235001.0,en,78.123,7.2,10081,4,2014,7.4,101.0,Acti
753,Underworld: Blood Wars,35000000.0,30353973.0,81209222.0,46209222.0,en,18.976,5.5,2318,1,2017,5.8,91.0,Acti
1002,Think Like a Man Too,24000000.0,65028687.0,70027933.0,46027933.0,en,8.25,6.3,319,2,2014,5.8,106.0,Come
964,The Counselor,25000000.0,16973715.0,71009334.0,46009334.0,en,10.55,5.1,1072,4,2013,5.3,117.0,Crim
526,Black Mass,53000000.0,62575678.0,98837872.0,45837872.0,en,14.645999999999999,6.4,2020,3,2015,6.9,123.0,Biog
908,Brick Mansions,28000000.0,20396829.0,73421224.0,45421224.0,en,9.193999999999999,5.9,909,2,2014,5.7,90.0,Acti
1601,Breaking In,6000000.0,46840590.0,51411620.0,45411620.0,en,12.187999999999999,5.9,290,2,2018,5.4,88.0,Acti
484,First Man,60000000.0,44936545.0,105203825.0,45203825.0,en,22.958000000000002,7.1,2304,4,2018,7.4,141.0,Biog
1389,Quartet,11000000.0,18388357.0,56178935.0,45178935.0,en,8.32,6.6,209,1,2013,6.8,94.0,Come
1530,That Awkward Moment,8000000.0,26068955.0,53068955.0,45068955.0,en,8.649,6.1,1759,1,2014,6.2,94.0,Come
1158,Honey,18000000.0,30272254.0,62646763.0,44646763.0,en,2.2880000000000003,7.1,39,1,2011,7.2,103.0,Dram
199,Home,500000.0,15433.0,44793168.0,44293168.0,en,12.835,6.8,2372,1,2015,6.6,94.0,Adve
200,Home,500000.0,15433.0,44793168.0,44293168.0,en,0.6,4.7,14,1,2016,6.6,94.0,Adve
198,Home,500000.0,15433.0,44793168.0,44293168.0,ru,1.8230000000000002,5.4,11,4,2011,6.6,94.0,Adve
1256,One Day,15000000.0,13843771.0,59168692.0,44168692.0,en,10.308,7.2,2105,3,2011,7.0,107.0,Dram
1417,Sinister 2,10000000.0,27740955.0,54104225.0,44104225.0,en,9.916,5.8,1142,3,2015,5.3,97.0,Horr
482,Gangster Squad,60000000.0,46000903.0,104100903.0,44100903.0,en,13.029000000000002,6.3,2527,1,2013,6.7,113.0,Acti
394,Life,58000000.0,30234022.0,100929666.0,42929666.0,en,6.425,6.1,210,4,2015,6.6,104.0,Horr
397,Life,58000000.0,30234022.0,100929666.0,42929666.0,en,17.021,6.4,4180,1,2017,6.1,111.0,Biog
396,Life,58000000.0,30234022.0,100929666.0,42929666.0,en,17.021,6.4,4180,1,2017,6.6,104.0,Horr
395,Life,58000000.0,30234022.0,100929666.0,42929666.0,en,6.425,6.1,210,4,2015,6.1,111.0,Biog
1236,Snitch,15000000.0,42930462.0,57907734.0,42907734.0,en,16.673,5.9,1493,1,2013,6.5,112.0,Acti
786,Mike and Dave Need Wedding Dates,33000000.0,46009673.0,75898100.0,42898100.0,en,11.675999999999998,6.0,1552,3,2016,6.0,98.0,Adve
1388,"I, Tonya",11000000.0,30014534.0,53797409.0,42797409.0,en,15.407,7.5,2904,4,2017,7.5,120.0,Biog
1387,"I, Tonya",11000000.0,30014534.0,53797409.0,42797409.0,en,15.407,7.5,2904,4,2017,7.5,120.0,Biog
1078,The Star,20000000.0,40847995.0,62758010.0,42758010.0,en,14.53,5.4,233,4,2017,6.1,86.0,Adve
1239,End of Watch,15000000.0,41003371.0,57586606.0,42586606.0,en,13.152000000000001,7.3,1770,3,2012,7.6,109.0,Acti
1153,The Perfect Guy,18000000.0,57027435.0,60278166.0,42278166.0,en,6.727,5.7,211,3,2015,5.6,100.0,Crim
1165,127 Hours,18000000.0,18335230.0,60217171.0,42217171.0,en,11.435,7.0,4469,4,2010,7.6,94.0,Adve
1032,"Hail, Caesar!",22000000.0,30080225.0,64160680.0,42160680.0,en,12.312000000000001,5.9,2328,1,2016,6.3,106.0,Come
695,Frankenweenie,39000000.0,35287788.0,81150788.0,42150788.0,en,14.627,6.8,1685,4,2012,7.0,87.0,Anim
1306,St. Vincent,13000000.0,44137712.0,54837234.0,41837234.0,en,16.379,7.1,1069,4,2014,7.3,102.0,Come
1521,Nightcrawler,8500000.0,32381218.0,50334418.0,41834418.0,en,25.596999999999998,7.7,5860,4,2014,7.9,117.0,Crim
1415,Slender Man,10000000.0,30564825.0,51723644.0,41723644.0,en,16.999000000000002,4.0,712,3,2018,3.2,93.0,Horr
922,Legion,26000000.0,40168080.0,67647574.0,41647574.0,en,12.032,5.3,1154,1,2010,5.2,100.0,Acti
2103,The Gallows,100000.0,22764410.0,41656474.0,41556474.0,en,9.166,4.8,591,3,2015,4.2,81.0,Horr
944,The Giver,25000000.0,45090374.0,66540205.0,41540205.0,en,8.687000000000001,6.5,3075,3,2014,6.5,97.0,Dram
1973,Chernobyl Diaries,1000000.0,18119640.0,42411721.0,41411721.0,en,14.658,5.0,842,2,2012,5.0,86.0,Horr
471,Joy,60000000.0,56451232.0,101134059.0,41134059.0,en,10.305,6.5,2723,4,2015,6.6,124.0,Dram
1299,No Good Deed,13200000.0,52543632.0,54323210.0,41123210.0,en,14.519,5.8,286,3,2014,5.6,84.0,Acti
738,Sicario: Day of the Soldado,35000000.0,50065850.0,75885196.0,40885196.0,en,29.725,6.7,1317,2,2018,7.1,122.0,Acti
1757,Winchester,3500000.0,25091816.0,44378040.0,40878040.0,en,12.44,5.7,884,1,2018,5.4,99.0,Biog
1067,Why Did I Get Married Too?,20000000.0,60095852.0,60831067.0,40831067.0,en,6.636,5.9,49,2,2010,4.6,121.0,Come
836,The Cabin in the Woods,30000000.0,42073277.0,70689968.0,40689968.0,en,15.335999999999999,6.5,4185,2,2012,7.0,95.0,Horr
837,The Cabin in the Woods,30000000.0,42073277.0,70689968.0,40689968.0,en,15.335999999999999,6.5,4185,2,2012,7.0,95.0,Horr
1212,Remember Me,16000000.0,19068240.0,56506120.0,40506120.0,en,11.453,7.1,2079,1,2010,7.1,113.0,Dram
236,RoboCop,13000000.0,53424681.0,53424681.0,40424681.0,en,17.851,5.8,3390,1,2014,6.2,117.0,Acti
1004,Fences,24000000.0,57682904.0,64282881.0,40282881.0,en,12.753,6.8,1465,4,2016,7.2,139.0,Dram
1003,Fences,24000000.0,57682904.0,64282881.0,40282881.0,en,12.753,6.8,1465,4,2016,7.2,139.0,Dram
562,Marmaduke,50000000.0,33644788.0,89895930.0,39895930.0,en,8.487,5.1,367,2,2010,4.2,87.0,Come
283,Legend of the Guardians: The Owls of Ga'Hoole,100000000.0,55675313.0,139716717.0,39716717.0,en,10.754000000000001,6.6,1223,3,2010,7.0,97.0,Acti
1651,Oculus,5000000.0,27695246.0,44115496.0,39115496.0,en,10.841,6.4,1747,2,2014,6.5,104.0,Horr
1005,Footloose,24000000.0,51802742.0,62989834.0,38989834.0,en,10.269,6.6,929,4,2011,5.9,113.0,Come
834,The Age of Adaline,30000000.0,42629776.0,68984536.0,38984536.0,en,8.559,7.4,3853,2,2015,7.2,112.0,Dram
796,Takers,32000000.0,57744720.0,70587268.0,38587268.0,en,8.969,6.2,605,3,2010,6.2,107.0,Acti
1654,No Escape,5000000.0,27288872.0,42844516.0,37844516.0,en,19.005,6.8,1296,3,2015,6.8,103.0,Acti
607,Savages,45000000.0,47323100.0,82513490.0,37513490.0,en,7.504,6.3,1246,3,2012,6.5,131.0,Crim
1241,Wild,15000000.0,37880356.0,52460543.0,37460543.0,de,1.045,6.4,28,1,2016,7.1,115.0,Adve
1240,Wild,15000000.0,37880356.0,52460543.0,37460543.0,en,10.097999999999999,7.0,1454,4,2014,7.1,115.0,Adve
1305,About Last Night,13000000.0,48637684.0,50445860.0,37445860.0,en,8.465,6.0,312,1,2014,6.1,100.0,Come
1139,The Crazies,19000000.0,39123589.0,56445534.0,37445534.0,en,12.245999999999999,6.2,1036,1,2010,6.5,101.0,Horr
185,The Nutcracker and the Four Realms,132900000.0,54858851.0,170293899.0,37393899.0,en,26.235,6.0,909,4,2018,5.5,99.0,Adve
859,The Next Three Days,30000000.0,21148651.0,67255916.0,37255916.0,en,11.147,7.0,1469,4,2010,7.4,133.0,Acti
1590,House at the End of the Street,6900000.0,31611916.0,44103982.0,37203982.0,en,8.72,5.8,1033,3,2012,5.6,101.0,Dram
1755,The Witch,3500000.0,25138705.0,40454520.0,36954520.0,en,13.493,6.6,2931,1,2016,6.8,92.0,Horr
1756,The Witch,3500000.0,25138705.0,40454520.0,36954520.0,en,13.493,6.6,2931,1,2016,6.8,92.0,Horr
1659,"As Above, So Below",5000000.0,21222315.0,41824066.0,36824066.0,en,10.613,6.2,1321,3,2014,6.2,93.0,Adve
1602,The Possession of Hannah Grace,6000000.0,14836174.0,42785387.0,36785387.0,en,20.262999999999998,5.1,393,4,2018,5.2,86.0,Horr
849,Side Effects,30000000.0,32172757.0,66742138.0,36742138.0,en,9.426,6.5,1879,1,2013,7.1,106.0,Crim
1661,Still Alice,5000000.0,18656400.0,41699612.0,36699612.0,en,10.747,7.5,1946,4,2014,7.5,101.0,Dram
103,Tomorrowland,170000000.0,93436322.0,206627518.0,36627518.0,en,20.136,6.2,4610,2,2015,6.4,130.0,Acti
1211,The Roommate,16000000.0,37300107.0,52545707.0,36545707.0,en,8.134,5.4,406,1,2011,4.9,91.0,Dram
1604,The Lady in the Van,6000000.0,10021175.0,42320503.0,36320503.0,en,9.269,6.3,393,4,2015,6.7,104.0,Biog
1605,The Lady in the Van,6000000.0,10021175.0,42320503.0,36320503.0,en,9.269,6.3,393,4,2015,6.7,104.0,Biog
560,War Dogs,50000000.0,43034523.0,86234503.0,36234503.0,en,10.654000000000002,6.8,2387,3,2016,7.1,114.0,Come
742,12 Strong,35000000.0,45819713.0,71118378.0,36118378.0,en,13.183,5.6,1312,1,2018,6.6,130.0,Acti
1627,Don Jon,5500000.0,24477704.0,41268579.0,35768579.0,en,12.78,5.9,2709,3,2013,6.6,90.0,Come
825,Life of the Party,30000000.0,53059911.0,65759911.0,35759911.0,en,13.696,6.2,435,2,2018,5.5,105.0,Come
500,The Internship,58000000.0,44672764.0,93672764.0,35672764.0,en,0.6,6.2,2631,2,2013,6.3,119.0,Come
1775,Whiplash,3300000.0,13092006.0,38969037.0,35669037.0,en,6.297999999999999,7.9,94,1,2013,8.5,106.0,Dram
1776,Whiplash,3300000.0,13092006.0,38969037.0,35669037.0,en,28.784000000000002,8.4,7908,4,2014,8.5,106.0,Dram
518,Burlesque,55000000.0,39440655.0,90552675.0,35552675.0,en,8.676,7.1,1195,4,2010,6.4,119.0,Dram
838,Hanna,30000000.0,40259119.0,65343694.0,35343694.0,en,9.709,6.6,1944,2,2011,6.8,111.0,Acti
919,Flatliners,26000000.0,61308153.0,61308153.0,35308153.0,en,9.844,5.7,1249,3,2017,5.2,109.0,Dram
905,Kick-Ass 2,28000000.0,28795985.0,63129909.0,35129909.0,en,14.793,6.4,3785,3,2013,6.6,103.0,Acti
80,Valerian and the City of a Thousand Planets,180000000.0,40479370.0,215098356.0,35098356.0,en,24.003,6.6,4149,3,2017,6.5,137.0,Acti
1438,The Gift,10000000.0,12008642.0,44567606.0,34567606.0,en,12.097000000000001,6.7,1797,3,2015,7.1,108.0,Dram
1437,The Gift,10000000.0,12008642.0,44567606.0,34567606.0,en,0.6,5.8,6,3,2014,7.1,108.0,Dram
1436,The Gift,10000000.0,12008642.0,44567606.0,34567606.0,en,1.304,6.6,7,2,2010,7.1,108.0,Dram
1070,Barbershop: The Next Cut,20000000.0,54030051.0,54404202.0,34404202.0,en,12.845999999999998,6.0,248,2,2016,5.9,111.0,Come
906,A Walk Among the Tombstones,28000000.0,26017685.0,62108587.0,34108587.0,en,19.373,6.3,1685,3,2014,6.5,114.0,Acti
1329,Machete,12500000.0,26593646.0,46370970.0,33870970.0,en,12.557,6.3,1862,3,2010,6.6,105.0,Acti
667,Widows,40000000.0,42402632.0,73866088.0,33866088.0,en,20.628,6.5,941,4,2018,7.0,129.0,Crim
624,The Mechanic,42500000.0,29121498.0,76347393.0,33847393.0,en,14.387,6.3,1676,1,2011,6.6,93.0,Acti
416,Escape Plan,70000000.0,25135965.0,103735965.0,33735965.0,en,17.88,6.7,2799,4,2013,6.7,115.0,Acti
1655,The Lazarus Effect,5000000.0,25801570.0,38359310.0,33359310.0,en,10.157,5.1,825,1,2015,5.2,83.0,Horr
1527,50/50,8000000.0,35016118.0,41334735.0,33334735.0,en,12.450999999999999,7.1,2111,3,2011,7.7,100.0,Come
1860,Courageous,2000000.0,34522221.0,35185884.0,33185884.0,en,7.406000000000001,7.0,128,3,2011,7.0,129.0,Dram
672,Colombiana,40000000.0,36665854.0,72295262.0,32295262.0,en,10.584000000000001,6.5,1371,3,2011,6.4,108.0,Acti
1724,The Kids Are All Right,4000000.0,20811365.0,36275469.0,32275469.0,en,8.426,6.6,854,3,2010,7.0,106.0,Come
1249,The Place Beyond the Pines,15000000.0,21403519.0,47011449.0,32011449.0,en,12.96,6.9,2781,1,2013,7.3,140.0,Crim
853,The Five-Year Engagement,30000000.0,28700285.0,61623819.0,31623819.0,en,10.729000000000001,5.8,742,2,2012,6.2,124.0,Come
842,Larry Crowne,30000000.0,35608245.0,61449135.0,31449135.0,en,7.261,5.8,676,2,2011,6.1,98.0,Come
746,Mile 22,35000000.0,36108758.0,66295121.0,31295121.0,en,21.246,6.0,920,3,2018,6.1,94.0,Acti
627,Here Comes the Boom,42000000.0,45290318.0,73239258.0,31239258.0,en,10.265,6.0,812,4,2012,6.4,105.0,Acti
1568,Jumping the Broom,7000000.0,37295394.0,38158601.0,31158601.0,en,8.477,6.0,103,2,2011,5.7,112.0,Come
1379,Carol,11800000.0,12711491.0,42843521.0,31043521.0,en,13.095999999999998,7.4,1949,4,2015,7.2,118.0,Dram
1380,Carol,11800000.0,12711491.0,42843521.0,31043521.0,en,13.095999999999998,7.4,1949,4,2015,7.2,118.0,Dram
1140,The Switch,19000000.0,27758465.0,49858465.0,30858465.0,en,7.745,6.1,1008,3,2010,6.1,101.0,Come
1418,The Forest,10000000.0,26594261.0,40749230.0,30749230.0,en,10.068999999999999,5.0,957,1,2016,4.8,93.0,Horr
